source,target,value
E_TH,E-TH-ENKEI,68
E_TH,E-TH-ATC,84
E_TH,E-TH-TKC,994
E_TH,E-TH-TKC6,592
E_TH,E-TH-TKC7,849
E_TH,E-TH-ATC,2608
E_TH,E-TH-CLPI,1196
E_TH,E-TH-MIT,212
E_TH,E-TH-NOK,23
E_TH,E-TH-SCC,4
E_TH,E-TH-TFS,774
E_TH,E-TH-TOGO,1603
E_TH,E-TH-ATC,9240
E_TH,E-TH-NSK,50194
E_TH,E-TH-SSMC,1032
E_TH,E-TH-ATC,185
E_TH,E-TH-DAT,5975
E_TH,E-TH-TGAS1,49
E_TH,E-TH-TGAS2,117
E_TH,E-TH-ATC,56
E_TH,E-TH-TCPT1,1844
E_TH,E-TH-TER1,1044
E_TH,E-TH-SPF,2213
E_TH,E-TH-MATCO,427
E_TH,E-TH-PIOLA,7
E_TH,E-TH-TGAS2,732
E_TH,E-TH-NETH,12
E_TH,E-TH-MTAT,297
E_TH,E-TH-PANA,87
E_TH,E-TH-DAT,562
E_TH,E-TH-TCPT1,40
E_TH,E-TH-TER1,20
E_TH,E-TH-TGAS1,98
E_TH,E-TH-TGAS2,70
E_TH,E-TH-ATC,143
E_TH,E-TH-HMMT1,44
E_TH,E-TH-CATA,38
E_TH,E-TH-SAB,13
E_TH,E-TH-CATA,347
E_TH,E-TH-TOC,3441
E_TH,E-TH-NETH,26092
E_AR,E-AR-EMCON,26
E_AR,E-AR-MTLSA,3136
E_AR,E-AR-MTA,2008
E_AR,E-AR-CORDE,1801
E_AR,E-AR-EMCON,166
E_AR,E-AR-TASA,521
E_AR,E-AR-MTLSA,296
E_AR,E-AR-GUIDI,343
E_ID,E-ID-DSIA,10
E_TH,E-TH-ATC,1940
E_TH,E-TH-YSP,352
E_TH,E-TH-YSP1C,611
E_TH,E-TH-HET,5682
E_TH,E-TH-0TBSM,17
E_TH,E-TH-ATC,202
E_TH,E-TH-TBBV,30
E_TH,E-TH-TBIW,156
E_TH,E-TH-TBJ1,94
E_TH,E-TH-TBSC,137
E_TH,E-TH-TBSI,800
E_TH,E-TH-TBSJ,327
E_TH,E-TH-TBSO,1421
E_TH,E-TH-TBSQ,6
E_TH,E-TH-TBSR,170
E_TH,E-TH-TBUN,710
E_TH,E-TH-TRT,8254
E_TH,E-TH-AHT,4982
E_TH,E-TH-ATC,14066
E_TH,E-TH-CAP,43743
E_TH,E-TH-HMMT1,4461
E_TH,E-TH-IRC,8789
E_TH,E-TH-DAT,1934
E_TH,E-TH-DAT2,46766
E_TH,E-TH-DSTH1,150
E_TH,E-TH-DSTH2,265
E_TH,E-TH-TCPT1,20
E_TH,E-TH-TER1,2558
E_TH,E-TH-AHT,2804
E_TH,E-TH-AHT1B,20
E_TH,E-TH-ATC,11143
E_TH,E-TH-HMMT3,70
E_TH,E-TH-TSA,343
E_TH,E-TH-ATC,675
E_TH,E-TH-HMMT1,270
E_TH,E-TH-LOC,26
E_ID,E-ID-ABA,6
E_ID,E-ID-AUTO,1622
E_PH,E-PH-TBPC,899
E_PH,E-PH-TRP,900
E_TH,E-TH-TGAS3,1822
E_TH,E-TH-TPT,499
E_TH,E-TH-0TBSM,405
E_TH,E-TH-ATC,82
E_TH,E-TH-TBBV,164
E_TH,E-TH-TBJ1,2072
E_TH,E-TH-TBOP,2260
E_TH,E-TH-TBRT,5
E_TH,E-TH-TBSC,20
E_TH,E-TH-TBSI,58
E_TH,E-TH-TBSJ,1924
E_TH,E-TH-TBSK,534
E_TH,E-TH-TBSO,8
E_TH,E-TH-TBSQ,255
E_TH,E-TH-TBSR,82
E_TH,E-TH-TBSS,11
E_TH,E-TH-TBSW,49
E_TH,E-TH-TBTA,88
E_TH,E-TH-TBUN,364
E_TH,E-TH-TBZN,133
E_TH,E-TH-TGAS2,1486
E_TH,E-TH-TRT,162
E_TH,E-TH-TSB,55559
E_TH,E-TH-YICAP,989
E_TW,E-TW-AS,1121
E_C2,E-C2-HOUAI,603
E_ID,E-ID-ANI,58
E_ID,E-ID-YSI,52
E_ID,E-ID-DSIA,29537
E_ID,E-ID-AMFG,609
E_ID,E-ID-AII,198
E_ID,E-ID-DSIA,916
E_TH,E-TH-NOK,374
E_TH,E-TH-TCPT1,1984
E_TH,E-TH-TER1,6730
E_TH,E-TH-3M,522
E_TH,E-TH-NFCT,9153
E_TH,E-TH-NSW1,1326
E_TH,E-TH-ATC,10335
E_TH,E-TH-CAP,27108
E_TH,E-TH-SAS,48573
E_TH,E-TH-SAS3,1077
E_TH,E-TH-ATC,1589
E_TH,E-TH-CMWT,843
E_TH,E-TH-ADVI2,445
E_TH,E-TH-ADVI3,321
E_TH,E-TH-ATC,1087
E_TH,E-TH-NOK,1088
E_TH,E-TH-ATC,7796
E_TH,E-TH-HMMT1,147
E_TH,E-TH-DSTH3,1589
E_TH,E-TH-NFCT,224
E_TH,E-TH-TGAS2,29047
E_TH,E-TH-ATC,386
E_TH,E-TH-SCS,1912
E_TH,E-TH-TAC,4130
E_TH,E-TH-AAA,9284
E_TH,E-TH-ATC,3554
E_TH,E-TH-IRC,5633
E_TH,E-TH-NFCT,686
E_TH,E-TH-SAB,11364
E_TH,E-TH-YNP,718
E_TH,E-TH-ATC,4644
E_TH,E-TH-BEW,489
E_TH,E-TH-CIT,11355
E_TH,E-TH-KEIHI,41704
E_TH,E-TH-MOLT,2214
E_TH,E-TH-OILES,65
E_TH,E-TH-3M,1433
E_TH,E-TH-ATC,4414
E_TH,E-TH-ITC,18244
E_TH,E-TH-TAC,18134
E_TH,E-TH-TGAS2,10173
E_TH,E-TH-YNP,3466
E_TH,E-TH-BANDO,9683
E_TH,E-TH-ATC,104748
E_TH,E-TH-CTC,85540
E_TH,E-TH-PANA,1720
E_TH,E-TH-TSA,5964
E_TH,E-TH-CHI,3022
E_TH,E-TH-IRC,960
E_TH,E-TH-NFCT,2109
E_TH,E-TH-3M,3910
E_TH,E-TH-API,263
E_TH,E-TH-ATC,5499
E_TH,E-TH-BKF,461
E_TH,E-TH-DAT,395
E_TH,E-TH-IRC,9974
E_TH,E-TH-NFCT,1861
E_TH,E-TH-NMT,108
E_TH,E-TH-TGAS1,573
E_TH,E-TH-TGAS2,437
E_TH,E-TH-TRT,69
E_TH,E-TH-DAT,238
E_TH,E-TH-DAT2,214
E_TH,E-TH-TCPT1,17154
E_TH,E-TH-TER1,4442
E_TH,E-TH-TRT,26652
E_TH,E-TH-0TBSM,638
E_TH,E-TH-ATC,13700
E_TH,E-TH-SAS,12791
E_TH,E-TH-TBBV,4987
E_TH,E-TH-TBJ1,19445
E_TH,E-TH-TBSC,403
E_TH,E-TH-TBSJ,11
E_TH,E-TH-TBSMC,12524
E_TH,E-TH-TBSO,1457
E_TH,E-TH-TBSQ,7040
E_TH,E-TH-TBSR,1475
E_TH,E-TH-TBSS,710
E_TH,E-TH-TBTM,1910
E_TH,E-TH-TBUN,2086
E_TH,E-TH-TRT,561
E_TH,E-TH-TSB,5195
E_TH,E-TH-DSST,106
E_TH,E-TH-TBTB,2210
E_TH,E-TH-TGAS2,1316
E_TH,E-TH-ADVI1,66653
E_TH,E-TH-ADVI3,1363
E_TH,E-TH-ATC,18050
E_TH,E-TH-DAT,6759
E_TH,E-TH-DSTH2,1150
E_TH,E-TH-IAT,14857
E_TH,E-TH-MATCB,41848
E_TH,E-TH-MATCO,785656
E_TH,E-TH-NFCT,9
E_TH,E-TH-NMT,160
E_TH,E-TH-STNLY,3871
E_TH,E-TH-STT,34926
E_TH,E-TH-TCY,15254
E_TH,E-TH-CMWT,39837
E-CN-TAAC,I-JP-AI,36529
E-CN-STAC,I-JP-SMK,139234
E-CN-HOUAI,I-JP-TBJ,19049
E-CN-INTEX,I-JP-TBJ,118947
E-CN-TTAP,I-JP-TMC,1843
E-CN-TTPF,I-JP-TSUDA,2454
E-CN-STAC,I-JP-USSMK,3672
E-TH-TOC,I-JP-CKC,5247
E-TH-TIT,I-JP-NSSH,32725
E-ID-ANI,I-AR-INERG,614
E-PH-FTCP,I-AR-PILKI,601
E-TH-3M,I-AR-AC,94791
E-TH-ATC,I-AR-AC,26635
E-TH-DAT,I-AR-AC,46708
E-TH-IAT,I-AR-AC,1190
E-TH-NFCT,I-AR-AC,262
E-TH-NMT,I-AR-AC,2734
E-TH-STNLY,I-AR-AC,2607
E-TH-STT,I-AR-AC,5716
E-TH-TBSC,I-AR-AC,96
E-TH-TBSO,I-AR-AC,1401
E-TH-TGAS2,I-AR-AC,298
E-TH-TKI,I-AR-AC,2395
E-TH-TRT,I-AR-AC,26593
E-TH-NHK2,I-AR-ALLE,10303
E-TH-TCPT1,I-AR-ALLE,5835
E-TH-TER1,I-AR-ALLE,18
E-TH-ATC,I-AR-CORDE,715
E-TH-OTC,I-AR-CORDE,1164
E-TH-SAB,I-AR-CORDE,3
E-TH-TCPT1,I-AR-CORDE,788
E-TH-TER1,I-AR-CORDE,538
E-TH-YNP,I-AR-CORDE,186
E-TH-AAA,I-AR-DENSO,3907
E-TH-CCI,I-AR-DENSO,28
E-TH-DAT,I-AR-DENSO,7188
E-TH-DAT2,I-AR-DENSO,206
E-TH-REP,I-AR-DENSO,1090
E-TH-SNC,I-AR-DENSO,1587
E-TH-TBAFT,I-AR-DENSO,245
E-TH-ATC,I-AR-EMCON,1379
E-TH-SGP,I-AR-EMCON,5512
E-TH-YSP,I-AR-EMCON,568
E-TH-TCPT1,I-AR-FRIC,1343
E-TH-TER1,I-AR-FRIC,877
E-TH-MIT,I-AR-GPPD,376
E-TH-TBSJ,I-AR-GPPD,30
E-TH-AHT,I-AR-GUIDI,32545
E-TH-ATC,I-AR-GUIDI,549
E-TH-CAP,I-AR-GUIDI,110
E-TH-HMMT1,I-AR-GUIDI,1891
E-TH-IRC,I-AR-GUIDI,550
E-TH-OTC,I-AR-GUIDI,3969
E-TH-YSP,I-AR-GUIDI,3958
E-TH-AST,I-AR-HUT,213
E-TH-KSP,I-AR-HUT,301
E-TH-NMT,I-AR-HUT,1189
E-TH-TCPT,I-AR-HUT,8696
E-TH-THB2,I-AR-HUT,981
E-TH-THC2,I-AR-HUT,95
E-TH-AHT1B,I-AR-INERG,535
E-TH-DSTH3,I-AR-INERG,1677
E-TH-NFCT,I-AR-INERG,1776
E-TH-TGAS2,I-AR-INERG,270
E-TH-TOGO,I-AR-INERG,1295
E-TH-JATHJ,I-AR-JTEKT,1855
E-TH-ATC,I-AR-MARO,1743
E-TH-NSW1,I-AR-MARO,61
E-TH-OTC,I-AR-MARO,638
E-TH-MATCB,I-AR-METAG,33736
E-TH-MATCO,I-AR-METAG,748
E-TH-TKC,I-AR-METAG,2617
E-TH-JBT,I-AR-MG,2
E-TH-JBT2,I-AR-MG,10645
E-TH-0TBSM,I-AR-MTA,3445
E-TH-ATC,I-AR-MTA,79
E-TH-DAT,I-AR-MTA,1178
E-TH-SAS,I-AR-MTA,19689
E-TH-TBBV,I-AR-MTA,771
E-TH-TBJ1,I-AR-MTA,6072
E-TH-TBSC,I-AR-MTA,184
E-TH-TBSI,I-AR-MTA,219
E-TH-TBSJ,I-AR-MTA,290454
E-TH-TBSO,I-AR-MTA,1691
E-TH-TBSQ,I-AR-MTA,70
E-TH-TBSR,I-AR-MTA,14
E-TH-TBTM,I-AR-MTA,8418
E-TH-TBUN,I-AR-MTA,2102
E-TH-TGAS2,I-AR-MTA,632
E-TH-TRT,I-AR-MTA,766
E-TH-TSB,I-AR-MTA,568
E-TH-ATC,I-AR-MTLSA,26
E-TH-HMMT1,I-AR-MTLSA,14
E-TH-AGC,I-AR-PILKI,41
E-TH-ASIA,I-AR-PILKI,659
E-TH-CHI,I-AR-PILKI,357
E-TH-NFCT,I-AR-PILKI,436
E-TH-AAA,I-AR-ROMET,77
E-TH-ATC,I-AR-ROMET,336
E-TH-NFCT,I-AR-ROMET,6156
E-TH-YNP,I-AR-ROMET,8
E-TH-YSP,I-AR-SIDER,7856
E-TH-ATC,I-AR-TTA,5413
E-TH-CTC,I-AR-TTA,215493
E-TH-MIT,I-AR-TTA,2799
E-TH-TOGO,I-AR-TTA,21316
E-TH-BKF,I-AR-VALEO,42
E-TH-NMT,I-AR-VALEO,3818
E-TH-ATC,I-AR-VENTA,4547
E-TH-ITC,I-AR-VENTA,13
E-TH-DAT,I-AR-VUTEQ,639
E-TH-FAC,I-AR-VUTEQ,179
E-TH-NFCT,I-AR-VUTEQ,4
E-TH-SAS,I-AR-VUTEQ,32
E-TH-STT,I-AR-VUTEQ,714
E-TH-TBSO,I-AR-VUTEQ,316
E-TH-TGAS2,I-AR-VUTEQ,7132
E-PH-TRP,I-AU-TBAU2,8367
E-TH-TBSK,I-AU-ARAU1,778
E-TH-TRT,I-AU-DMGTH,3824
E-TH-TBSQ,I-AU-TBAU1,2904
E-TH-TBSR,I-AU-TBAU1,7
E-TH-TGAS1,I-AU-UNI,40
E-TH-YSP,I-AU-WAL,30
E-TW-QR,I-AU-DMGTW,121
E-TW-FY,I-AU-TGAU,48
E-TW-FY1fy,I-AU-TGAU,102
E-TW-FY2VV,I-AU-TGAU,5950
E-TW-FY3kl,I-AU-TGAU,3906
E-TW-FY4td,I-AU-TGAU,247
E-TW-FY5zl,I-AU-TGAU,98
E-TW-FY7yl,I-AU-TGAU,190
E-TW-FY1fy,I-AU-TGAU1,75
E-TW-FY3kl,I-AU-TGAU1,490
E-CN-RIMA,I-BE-TRP,15
E-ID-ANI,I-BR-BOSCH,60
E-ID-DSIA,I-BR-BROSE,1344
E-ID-AII,I-BR-VALEO,688
E-TH-TKC,I-BR-ART1,2093
E-TH-TKC,I-BR-ART2,226
E-TH-ASIC,I-BR-BAROS,160
E-TH-ATC,I-BR-BAROS,3682
E-TH-CTC,I-BR-BAROS,465
E-TH-NOK,I-BR-BAROS,9216
E-TH-PANA,I-BR-BAROS,350
E-TH-HMMT2,I-BR-BNTLR,2080
E-TH-BANDO,I-BR-BOSCH,229
E-TH-ATC,I-BR-BUDAI,14991
E-TH-HMMT1,I-BR-BUDAI,184
E-TH-DAT2,I-BR-DENS1,1270
E-TH-AAA,I-BR-DENSO,75
E-TH-DAT2,I-BR-DENSO,490
E-TH-DSTH1,I-BR-DENSO,15
E-TH-SRP,I-BR-DENSO,60
E-TH-TBAFT,I-BR-DENSO,1344
E-TH-YSP1C,I-BR-EMCOM,688
E-TH-NOK,I-BR-GKN,2093
E-TH-JATHJ,I-BR-JTEKT,226
E-TH-TCPTJ,I-BR-JTEKT,160
E-TH-TER1J,I-BR-JTEKT,3682
E-TH-LOC,I-BR-KANTO,465
E-TH-IAT,I-BR-PECVA,9216
E-TH-TKC,I-BR-SIAN,350
E-TH-TKC2,I-BR-SIAN,2080
E-TH-TBSM,I-BR-TAKAT,229
E-TH-TRT,I-BR-TAKAT,14991
E-TH-TCPT1,I-BR-TBORG,184
E-TH-TER1,I-BR-TBORG,1270
E-TH-ATC,I-BR-TDBG,396
E-TH-TBSM,I-BR-TKRKA,744
E-TH-SAS,I-BR-TRIMT,1721
E-TH-SAS3,I-BR-TRIMT,44
E-TH-TBIW,I-BR-TRIMT,3141
E-TH-ADVI1,I-BR-TRW,7089
E-TH-ADVI2,I-BR-TRW,4435
E-TH-ATC,I-BR-TRW,2925
E-TH-SSMC,I-BR-ZF,5453
E-TW-FY,I-BR-TAKAT,43
E-ID-AII,I-CN-ADVIC,6375
E-ID-ANI,I-CN-ANI,372
E-TH-MSC,I-CN-FNG,7
E-TH-TGAS1,I-CN-TJTG,11720
E-TH-TGAS2,I-CN-TJTG,190
E-TH-TRT,I-CN-TRCT,2173
E-TH-MTAT,I-CN-TTAC,339
E-TH-SSMC,I-CN-YKS,110
E-TH-SKMC,I-CN-NSSC,682
E-TH-TIT,I-CN-NSSC,6
E-TH-YSP,I-CN-SGGZ,4873
E-TH-YSP1C,I-CN-SGGZ,2122
E-TH-TCPT1,I-CN-TRG,5218
E-TH-TER1,I-CN-TRG,9238
E-TH-TAC,I-CN-BSCN,853
E-TH-NETH,I-CZ-DMCZ,1454
E-TH-TBSG,I-EG-ALIAA,17
E-TH-DSTH1,I-EG-AUTOC,2006
E-TH-DSTH2,I-EG-AUTOC,346
E-TH-TGAS3,I-EG-AUTOC,56
E-TH-FJT,I-EG-AUTOT,109
E-TH-PANA1,I-EG-AUTOT,299
E-TH-AGC,I-EG-DRGRE,25
E-TH-NFCT,I-EG-DRGRE,16
E-TH-YSP,I-EG-ECES,536
E-TH-YSP1C,I-EG-ECES,200
E-TH-ADVI1,I-EG-EGYPA,528
E-TH-ADVI5,I-EG-EGYPA,48
E-TH-ADVI7,I-EG-EGYPA,3024
E-TH-ADVI8,I-EG-EGYPA,135
E-TH-AIT,I-EG-EGYPA,96
E-TH-ATC,I-EG-EGYPA,32
E-TH-BSK,I-EG-EGYPA,18
E-TH-BSNCR,I-EG-EGYPA,68
E-TH-CLPI,I-EG-EGYPA,23
E-TH-HMME1,I-EG-EGYPA,256
E-TH-HMME2,I-EG-EGYPA,190
E-TH-HMMT1,I-EG-EGYPA,2173
E-TH-JTEKT,I-EG-EGYPA,339
E-TH-NOK,I-EG-EGYPA,110
E-TH-SCC,I-EG-EGYPA,682
E-TH-TAC,I-EG-EGYPA,6
E-TH-TER1,I-EG-EGYPA,4873
E-TH-TFS,I-EG-EGYPA,2122
E-TH-TTL,I-EG-EGYPA,5218
E-TH-YNP,I-EG-EGYPA,9238
E-TH-DSTH1,I-EG-ELTER,853
E-TH-DSTH2,I-EG-ELTER,1454
E-TH-ITC1,I-EG-FIMCO,17
E-TH-ITC2,I-EG-FIMCO,2006
E-TH-ITC3,I-EG-FIMCO,346
E-TH-DAT,I-EG-IDACO,56
E-TH-YICA1,I-EG-IDACO,109
E-TH-YICA2,I-EG-IDACO,299
E-TH-YICA3,I-EG-IDACO,25
E-TH-YICA4,I-EG-IDACO,16
E-TH-SAS,I-EG-MOBIC,536
E-TH-SAS1,I-EG-MOBIC,200
E-TH-SAS2,I-EG-MOBIC,528
E-TH-TBSO,I-EG-MOBIC,48
E-TH-THN3,I-EG-MOBIC,3024
E-TH-HOF,I-EG-TMEE,135
E-TH-MATCB,I-EG-TMEE,96
E-TH-NETH,I-GB-DMUK,32
E-TH-NOK,I-GB-GKN,18
E-ID-AHI,I-IN-STTI,68
E-ID-ABA,I-IN-TBI,23
E-ID-SC,I-IN-TGKL,256
E-ID-STEP,I-IN-TGKL,1280
E-MY-APMPL,I-IN-TKML,48
E-TH-ATC,I-IN-ADTYA,189
E-TH-ADVI1,I-IN-BI-AC,19
E-TH-ADVI3,I-IN-BI-CP,12
E-TH-TAC,I-IN-BRDGE,58
E-TH-DAT,I-IN-DNKI,120
E-TH-DAT2,I-IN-DNKI,35
E-TH-NOK,I-IN-DNKI,28
E-TH-THAPT,I-IN-DNKI,106
E-TH-ATC,I-IN-EMCON,279
E-TH-YSP1C,I-IN-EMCON,628
E-TH-TCPT1,I-IN-GABR,108
E-TH-TER1,I-IN-GABR,2
E-TH-ATC,I-IN-IJLCH,11
E-TH-IHI,I-IN-INRGY,356
E-TH-AHT,I-IN-JAS,135
E-TH-NFCT,I-IN-JOAI,164
E-TH-CHI,I-IN-MATE,534
E-TH-DAT,I-IN-MATE,171
E-TH-ATC,I-IN-NTTF,13
E-TH-ATC,I-IN-STTI,37404
E-TH-HMMT1,I-IN-STTI,35
E-TH-LOC,I-IN-STTI,28
E-TH-PANA,I-IN-STTI,106
E-TH-SAB,I-IN-STTI,279
E-TH-YNP,I-IN-STTI,628
E-TH-TBSK,I-IN-SUPTR,108
E-TH-IAT,I-IN-TACO,2
E-TH-NFCT,I-IN-TACO,11
E-TH-TOC,I-IN-TACO,356
E-TH-TCY,I-IN-TAFE,135
E-TH-0TBSM,I-IN-TBI,164
E-TH-ATC,I-IN-TBI,534
E-TH-LOC,I-IN-TBI,171
E-TH-SAS,I-IN-TBI,13
E-TH-TBAFT,I-IN-TBI,37404
E-TH-TBBV,I-IN-TBI,360
E-TH-TBSC,I-IN-TBI,1633
E-TH-TBSJ,I-IN-TBI,163
E-TH-TBSQ,I-IN-TBI,271
E-TH-TBSR,I-IN-TBI,264
E-TH-TBSS,I-IN-TBI,197
E-TH-TRT,I-IN-TBI,13
E-TH-TSB,I-IN-TBI,863
E-TH-YICAP,I-IN-TBI,108
E-TH-ATC,I-IN-TGKL,1165
E-TH-DAT,I-IN-TGKL,226
E-TH-NFCT,I-IN-TGKL,1415
E-TH-NMT,I-IN-TGKL,148
E-TH-SAP,I-IN-TGKL,10
E-TH-TGAS1,I-IN-TGKL,454
E-TH-TGAS2,I-IN-TGKL,82017
E-TH-CLPI,I-IN-TKAP,185
E-TH-CATA,I-IN-TKML,2975
E-TH-NFCT,I-IN-TKML,4
E-TH-YSP,I-IN-TKML,1931
E-TH-BANDO,I-IN-DNIN,1003
E-TH-FRT,I-IN-DNIN,1838
E-TH-TKC,I-IN-IJL,1740
E-TH-JATHJ,I-IN-KOYO,3309
E-TH-KJT,I-IN-KOYO,4513
E-TH-TCPTJ,I-IN-KOYO,14
E-TH-TER1J,I-IN-KOYO,863
E-TH-SSMC,I-IN-SOM,108
E-TH-DSST,I-IN-TGIN,1165
E-TH-TGAS2,I-IN-TGIN,226
E-TH-TGAS4,I-IN-TGIN,1415
E-TH-TER1,I-IN-TRELL,148
E-TH-ADVI1,I-I3-BI-AC,10
E-TH-ADVI3,I-I3-BI-CP,454
E-TH-TAC,I-I3-BRDGE,82017
E-TH-TKC,I-I3-IJLCH,185
E-TH-IHI,I-I3-INRGY,2975
E-TH-AHT,I-I3-JAS,4
E-CN-GOSEI,I-ID-JID,1931
E-MY-AUTOV,I-ID-AAA,1003
E-MY-APMPL,I-ID-IPTI,1838
E-MY-APMPL,I-ID-ITG,1740
E-MY-NIFCO,I-ID-NIFCO,3309
E-PH-FTECH,I-ID-NMI,4513
E-PH-FEAP,I-ID-TRI,14
E-PH-TRP,I-ID-TRI,148
E-TH-SAS,I-ID-AAA,1936
E-TH-0TBSM,I-ID-ABA,1
E-TH-ATC,I-ID-ABA,25447
E-TH-ETT,I-ID-ABA,10136
E-TH-MSC,I-ID-ABA,642
E-TH-SKT,I-ID-ABA,1165
E-TH-TBBV,I-ID-ABA,1689
E-TH-TBJ1,I-ID-ABA,75
E-TH-TBSC,I-ID-ABA,878
E-TH-TBSI,I-ID-ABA,34
E-TH-TBSJ,I-ID-ABA,2
E-TH-TBSO,I-ID-ABA,1000
E-TH-TBSQ,I-ID-ABA,6194
E-TH-TBSR,I-ID-ABA,261643
E-TH-TBSS,I-ID-ABA,355
E-TH-TBTB,I-ID-ABA,13
E-TH-TBUN,I-ID-ABA,939
E-TH-TCY,I-ID-ABA,209
E-TH-TGAS2,I-ID-ABA,18
E-TH-TRT,I-ID-ABA,789
E-TH-TSB,I-ID-ABA,43130
E-TH-YFT,I-ID-ABA,6
E-TH-ATC,I-ID-AHI,2
E-TH-DSTH3,I-ID-AHI,23722
E-TH-NFCT,I-ID-AHI,1639
E-TH-NSW1,I-ID-AHI,4184
E-TH-PIOLA,I-ID-AHI,51
E-TH-SK,I-ID-AHI,405
E-TH-TGAS2,I-ID-AHI,2354
E-TH-YNP,I-ID-AHI,3264
E-TH-ATC,I-ID-AMA,34
E-TH-DAT,I-ID-AOP,2
E-TH-NSW1,I-ID-AOP,1000
E-TH-MEC,I-ID-AOPNM,6194
E-TH-TAC,I-ID-AOPNM,261643
E-TH-TGAS2,I-ID-ASH,355
E-TH-ATC,I-ID-ATI,13
E-TH-DAT,I-ID-CMW,939
E-TH-DAT,I-ID-DEN,209
E-TH-DAT2,I-ID-DEN,18
E-TH-TRT,I-ID-DEN,789
E-TH-MATCB,I-ID-DLOY,43130
E-TH-MATCO,I-ID-DLOY,6
E-TH-SAS,I-ID-DLOY,2
E-TH-TKC,I-ID-DLOY,23722
E-TH-CLE,I-ID-FII,1639
E-TH-YMPPD,I-ID-FII,4184
E-TH-TCPT1,I-ID-FKK,51
E-TH-TER1,I-ID-FKK,405
E-TH-ATC,I-ID-GSS,2354
E-TH-NFCT,I-ID-GSS,3264
E-TH-HMMT2,I-ID-HMMI,984
E-TH-TKC,I-ID-ICH,16
E-TH-ATC,I-ID-IGP,4581
E-TH-HMMT1,I-ID-IGP,4358
E-TH-JATH1,I-ID-IGP,31086
E-TH-NOK,I-ID-IGP,20603
E-TH-SCC,I-ID-IGP,3519
E-TH-HTT,I-ID-IPTI,3038
E-TH-SAS,I-ID-IPTI,180
E-TH-OILES,I-ID-ISS,521
E-TH-SGST,I-ID-ISS,7
E-TH-SAS,I-ID-ITG,368
E-TH-ATC,I-ID-JID,21
E-TH-YSP,I-ID-KFN,103914
E-TH-YSP1C,I-ID-KFN,789
E-TH-CCA,I-ID-KOITO,43130
E-TH-TAP,I-ID-KOITO,6
E-TH-TKC,I-ID-KOITO,2
E-TH-TKC5,I-ID-KOITO,23722
E-TH-TPM,I-ID-KOITO,1639
E-TH-UNC,I-ID-KOITO,4184
E-TH-DSC,I-ID-KYB,51
E-TH-TPT,I-ID-KYB,405
E-TH-ATC,I-ID-MAJ,2354
E-TH-ATC,I-ID-MES,3264
E-TH-APC,I-ID-MKSD,984
E-TH-MTAT,I-ID-MTAT,16
E-TH-SAMCO,I-ID-MTAT,4581
E-TH-ATC,I-ID-NHCH,4358
E-TH-ATC,I-ID-NTC,31086
E-TH-HMMT1,I-ID-NTC,20603
E-TH-JFB,I-ID-NTC,3519
E-TH-LOC,I-ID-NTC,3038
E-TH-PANA,I-ID-NTC,180
E-TH-SAB,I-ID-NTC,521
E-TH-YNP,I-ID-NTC,7
E-TH-YSP,I-ID-NTC,368
E-TH-NTS,I-ID-NTI,21
E-TH-ATC,I-ID-SC,103914
E-TH-DAT,I-ID-SC,6206
E-TH-DMS,I-ID-SC,513
E-TH-FAC,I-ID-SC,2776
E-TH-SAS,I-ID-SC,4
E-TH-STNLY,I-ID-SC,18
E-TH-SUM1,I-ID-SC,86
E-TH-TCY,I-ID-SC,343
E-TH-TGAS2,I-ID-SC,1050
E-TH-TKC,I-ID-SC,2737
E-TH-ATC,I-ID-SDT,3612
E-TH-BSNCR,I-ID-SII,1576
E-TH-ITTC,I-ID-SII,5
E-TH-MIT,I-ID-SII,50
E-TH-TOGO,I-ID-SII,209
E-TH-SGST,I-ID-SIM4W,39
E-TH-ATC,I-ID-SJI,2788
E-TH-SSMC,I-ID-SOMIC,673
E-TH-APC,I-ID-STEP,143
E-TH-ATC,I-ID-STEP,634
E-TH-SKT,I-ID-STEP,218
E-TH-ADVI1,I-ID-TDW,16078
E-TH-ADVI2,I-ID-TDW,9278
E-TH-ADVI3,I-ID-TDW,54538
E-TH-NFCT,I-ID-TEC,1691
E-TH-DSST,I-ID-TGSSI,1708
E-TH-TGAS1,I-ID-TGSSI,3052
E-TH-TGAS2,I-ID-TGSSI,47248
E-TH-ATC,I-ID-TMMIN,7
E-TH-NFCT,I-ID-TMMIN,91
E-TH-TKC,I-ID-TMMIN,576
E-TH-FAST,I-ID-TRI,1050
E-TH-TRT2,I-ID-TRI,2737
E-TH-TSB2,I-ID-TRI,3612
E-TH-TSB2,I-ID-TRSI,1576
E-TH-PIOLA,I-ID-TSC,5
E-TH-TPT,I-ID-YIMM,50
E-TH-EH,I-ID-YS,209
E-TW-AS,I-ID-ABA,39
E-TW-EL,I-ID-AII,2788
E-TH-KDCT,I-MX-ASMX,673
E-ID-ABA,I-MY-AISB,143
E-ID-SJI,I-MY-AISB,634
E-ID-MEIWA,I-MY-APMP,218
E-ID-MDI,I-MY-DELL,16078
E-ID-ABA,I-MY-JCA,9278
E-ID-AMFG,I-MY-MSG,54538
E-ID-ANI,I-MY-PEMSB,1691
E-ID-ATI,I-MY-PEMSB,1708
E-ID-CBND,I-MY-PEMSB,3052
